Time,FLrpm,FRrpm,RLrpm,RRrpm,FL,FR,RL,RR,Ax,Ay,Az,RollR,PitchR,YawR,PitchPos,RollPos
12.07,0,0,0,0,482,2226,1888,1908,-0.02,-0.109999999,-0.259999991,0,0,0,179.6600037,-0.920000017
12.08,0,0,0,0,482,2231,1888,1920,-0.01,-0.109999999,0.25,0,0,0,179.6600037,-0.920000017
12.09,0,0,0,0,482,2228,1888,1922,-0.050000001,0.02,0.289999992,0,0,0,179.6600037,-0.920000017
12.1,0,0,0,0,481,2231,1888,1913,-0.01,0.059999999,-0.230000004,0,0,0,179.6600037,-0.920000017
12.11,0,0,0,0,482,2230,1888,1920,0.079999998,-0.079999998,-0.219999999,0,0,0,179.6600037,-0.920000017
12.12,0,0,0,0,482,2232,1888,1913,0.090000004,-0.039999999,0.189999998,0,0,0,179.6600037,-0.920000017
12.13,0,0,0,0,482,2226,1888,1923,-0.01,0.109999999,0.219999999,0,0,0,179.6600037,-0.920000017
12.14,0,0,0,0,482,2219,1888,1920,0.01,0.100000002,-0.270000011,0,0,0,179.6600037,-0.920000017
12.15,0,0,0,0,482,2226,1888,1907,0.07,-0.079999998,-0.209999993,0,0,0,179.6600037,-0.920000017
12.16,0,0,0,0,481,2221,1888,1918,0.02,-0.07,0.319999993,0,0,0,179.6600037,-0.920000017
12.17,0,0,0,0,482,2226,1888,1908,-0.090000004,0.050000001,0.280000001,0,0,0,179.6600037,-0.920000017
12.18,0,0,0,0,482,2233,1888,1923,-0.039999999,0.050000001,-0.219999999,0,0,0,179.6600037,-0.920000017
12.19,0,0,0,0,482,2226,1888,1926,0.02,-0.100000002,-0.209999993,0,0,0,179.6600037,-0.920000017
12.2,0,0,0,0,482,2232,1888,1914,0.01,-0.039999999,0.25,0,0,0,179.6600037,-0.920000017
12.21,0,0,0,0,482,2225,1888,1925,-0.059999999,0.109999999,0.170000002,0,0,0,179.6600037,-0.920000017
12.22,0,0,0,0,482,2232,1888,1914,-0.01,0.050000001,-0.319999993,0,0,0,179.6600037,-0.920000017
12.23,0,0,0,0,482,2225,1888,1923,0.07,-0.100000002,-0.209999993,0,0,0,179.6600037,-0.920000017
12.24,0,0,0,0,482,2222,1888,1918,0.029999999,-0.090000004,0.310000002,0,0,0,179.6600037,-0.910000026
12.25,0,0,0,0,482,2226,1887,1909,-0.039999999,0.050000001,0.189999998,0,0,0,179.6600037,-0.920000017
12.26,0,0,0,0,482,2221,1888,1919,0,0.01,-0.219999999,0,0,0,179.6600037,-0.920000017
12.27,0,0,0,0,482,2227,1888,1910,0.07,-0.140000001,-0.170000002,0,0,0,179.6600037,-0.910000026
12.28,0,0,0,0,482,2231,1888,1927,0.07,-0.109999999,0.280000001,0,0,0,179.6600037,-0.910000026
12.29,0,0,0,0,482,2227,1888,1927,-0.01,0.07,0.170000002,0,0,0,179.6600037,-0.920000017
12.3,0,0,0,0,482,2231,1888,1913,0.029999999,0.02,-0.300000012,0,0,0,179.6600037,-0.920000017
12.31,0,0,0,0,482,2227,1888,1923,0.050000001,-0.079999998,-0.170000002,0,0,0,179.6600037,-0.920000017
12.32,0,0,0,0,482,2234,1888,1913,0,-0.039999999,0.360000014,0,0,0,179.6600037,-0.910000026
12.33,0,0,0,0,482,2227,1888,1926,-0.140000001,0.150000006,0.140000001,0,0,0,179.6600037,-0.920000017
12.34,0,0,0,0,482,2220,1888,1922,-0.059999999,0.01,-0.280000001,0,0,0,179.6600037,-0.920000017
12.35,0,0,0,0,482,2226,1888,1909,0,-0.090000004,-0.119999997,0,0,0,179.6600037,-0.920000017
12.36,0,0,0,0,482,2222,1888,1920,0,-0.050000001,0.360000014,0,0,0,179.6600037,-0.920000017
12.37,0,0,0,0,481,2227,1888,1908,-0.050000001,0.090000004,0.159999996,0,0,0,179.6600037,-0.920000017
12.38,0,0,0,0,481,2233,1888,1922,0.02,0.02,-0.319999993,0,0,0,179.6600037,-0.920000017
12.39,0,0,0,0,481,2227,1888,1914,0.079999998,-0.100000002,-0.100000002,0,0,0,179.6600037,-0.920000017
12.4,0,0,0,0,481,2231,1888,1914,0.01,-0.029999999,0.300000012,0,0,0,179.6499939,-0.910000026
12.41,0,0,0,0,481,2225,1888,1926,-0.039999999,0.109999999,0.090000004,0,0,0,179.6499939,-0.920000017
12.42,0,0,0,0,481,2230,1888,1915,0.02,-0.01,-0.310000002,0,0,0,179.6499939,-0.920000017
12.43,0,0,0,0,481,2226,1888,1924,0.07,-0.119999997,-0.07,0,0,0,179.6600037,-0.910000026
12.44,0,0,0,0,481,2224,1888,1908,0.01,-0.059999999,0.310000002,0,0,0,179.6600037,-0.910000026
12.45,0,0,0,0,481,2228,1888,1908,-0.059999999,0.140000001,0.059999999,0,0,0,179.6600037,-0.920000017
12.46,0,0,0,0,481,2221,1888,1920,-0.02,0,-0.319999993,0,0,0,179.6600037,-0.920000017
12.47,0,0,0,0,481,2227,1888,1907,0.029999999,-0.100000002,-0.090000004,0,0,0,179.6600037,-0.920000017
12.48,0,0,0,0,481,2219,1888,1926,-0.029999999,0,0.370000005,0,0,0,179.6600037,-0.920000017
12.49,0,0,0,0,481,2226,1888,1914,-0.079999998,0.119999997,0.039999999,0,0,0,179.6600037,-0.920000017
12.5,0,0,0,0,481,2231,1888,1914,0.02,-0.039999999,-0.280000001,0,0,0,179.6600037,-0.920000017
12.51,0,0,0,0,481,2227,1888,1924,0.039999999,-0.100000002,0,0,0,0,179.6600037,-0.920000017
12.52,0,0,0,0,481,2233,1888,1913,-0.01,-0.02,0.370000005,0,0,0,179.6600037,-0.910000026
12.53,0,0,0,0,481,2227,1888,1919,-0.079999998,0.109999999,-0.02,0,0,0,179.6600037,-0.920000017
12.54,0,0,0,0,481,2220,1888,1908,0.02,-0.029999999,-0.360000014,0,0,0,179.6600037,-0.920000017
12.55,0,0,0,0,481,2226,1888,1907,0.039999999,-0.109999999,0,0,0,0,179.6600037,-0.910000026
12.56,0,0,0,0,481,2222,1888,1918,0,0.02,0.360000014,0,0,0,179.6600037,-0.910000026
12.57,0,0,0,0,481,2226,1888,1907,-0.07,0.119999997,-0.02,0,0,0,179.6600037,-0.920000017
12.58,0,0,0,0,481,2227,1888,1921,0.01,-0.050000001,-0.340000004,0,0,0,179.6600037,-0.920000017
12.59,0,0,0,0,481,2227,1888,1914,0.039999999,-0.109999999,0.039999999,0,0,0,179.6600037,-0.910000026
12.6,0,0,0,0,481,2232,1888,1915,-0.039999999,0.029999999,0.360000014,0,0,0,179.6600037,-0.910000026
12.61,0,0,0,0,481,2226,1888,1926,-0.059999999,0.140000001,-0.059999999,0,0,0,179.6600037,-0.910000026
12.62,0,0,0,0,481,2232,1888,1911,0.02,-0.039999999,-0.310000002,0,0,0,179.6600037,-0.910000026
12.63,0,0,0,0,481,2228,1888,1918,0.029999999,-0.090000004,0.050000001,0,0,0,179.6600037,-0.910000026
12.64,0,0,0,0,481,2223,1888,1904,-0.02,0.029999999,0.349999994,0,0,0,179.6600037,-0.910000026
12.65,0,0,0,0,481,2226,1888,1905,-0.07,0.090000004,-0.170000002,0,0,0,179.6600037,-0.920000017
12.66,0,0,0,0,481,2221,1888,1917,0.01,-0.039999999,-0.349999994,0,0,0,179.6600037,-0.920000017
12.67,0,0,0,0,481,2226,1888,1907,0.059999999,-0.109999999,0.090000004,0,0,0,179.6600037,-0.910000026
12.68,0,0,0,0,481,2225,1888,1925,-0.039999999,0.01,0.370000005,0,0,0,179.6600037,-0.910000026
12.69,0,0,0,0,481,2228,1888,1912,-0.029999999,0.100000002,-0.140000001,0,0,0,179.6600037,-0.920000017
12.7,0,0,0,0,481,2233,1888,1912,0.01,-0.07,-0.280000001,0,0,0,179.6600037,-0.910000026
12.71,0,0,0,0,481,2230,1888,1918,0.02,-0.079999998,0.150000006,0,0,0,179.6600037,-0.910000026
12.72,0,0,0,0,481,2232,1888,1912,-0.059999999,0.050000001,0.300000012,0,0,0,179.6600037,-0.910000026
12.73,0,0,0,0,481,2229,1888,1913,-0.039999999,0.100000002,-0.189999998,0,0,0,179.6600037,-0.920000017
12.74,0,0,0,0,481,2223,1888,1906,0.059999999,-0.059999999,-0.239999995,0,0,0,179.6600037,-0.910000026
12.75,0,0,0,0,481,2225,1888,1915,0.039999999,-0.079999998,0.170000002,0,0,0,179.6600037,-0.910000026
12.76,0,0,0,0,481,2225,1888,1914,-0.029999999,0.07,0.259999991,0,0,0,179.6600037,-0.910000026
12.77,0,0,0,0,481,2226,1888,1906,-0.02,0.059999999,-0.230000004,0,0,0,179.6600037,-0.920000017
12.78,0,0,0,0,481,2232,1888,1917,0.059999999,-0.07,-0.25,0,0,0,179.6600037,-0.920000017
12.79,0,0,0,0,481,2233,1888,1912,0.050000001,-0.079999998,0.209999993,0,0,0,179.6600037,-0.920000017
12.8,0,0,0,0,481,2231,1888,1919,-0.01,0.07,0.259999991,0,0,0,179.6600037,-0.920000017
12.81,0,0,0,0,481,2229,1888,1921,-0.01,0.07,-0.219999999,0,0,0,179.6600037,-0.920000017
12.82,0,0,0,0,481,2231,1888,1911,0.02,-0.109999999,-0.170000002,0,0,0,179.6600037,-0.920000017
12.83,0,0,0,0,481,2231,1888,1913,0.02,-0.100000002,0.230000004,0,0,0,179.6600037,-0.920000017
12.84,0,0,0,0,481,2226,1888,1906,-0.07,0.059999999,0.209999993,0,0,0,179.6600037,-0.920000017
12.85,0,0,0,0,481,2227,1888,1914,-0.02,0.050000001,-0.270000011,0,0,0,179.6600037,-0.920000017
12.86,0,0,0,0,481,2230,1888,1914,0.07,-0.100000002,-0.200000003,0,0,0,179.6600037,-0.920000017
12.87,0,0,0,0,481,2227,1888,1910,0.050000001,-0.029999999,0.259999991,0,0,0,179.6600037,-0.920000017
12.88,0,0,0,0,481,2235,1888,1918,-0.029999999,0.129999995,0.180000007,0,0,0,179.6600037,-0.920000017
12.89,0,0,0,0,481,2232,1888,1914,0,0.07,-0.310000002,0,0,0,179.6600037,-0.920000017
12.9,0,0,0,0,481,2230,1888,1917,0.050000001,-0.090000004,-0.129999995,0,0,0,179.6600037,-0.920000017
12.91,0,0,0,0,481,2237,1888,1918,0.01,-0.059999999,0.370000005,0,0,0,179.6600037,-0.920000017
12.92,0,0,0,0,481,2237,1888,1917,-0.050000001,0.079999998,0.159999996,0,0,0,179.6600037,-0.920000017
12.93,0,0,0,0,481,2232,1888,1913,0,0,-0.259999991,0,0,0,179.6600037,-0.920000017
12.94,0,0,0,0,481,2225,1888,1914,0.059999999,-0.140000001,-0.119999997,0,0,0,179.6600037,-0.920000017
12.95,0,0,0,0,481,2226,1888,1913,0,-0.059999999,0.330000013,0,0,0,179.6600037,-0.920000017
12.96,0,0,0,0,481,2234,1887,1913,-0.07,0.109999999,0.029999999,0,0,0,179.6600037,-0.920000017
12.97,0,0,0,0,481,2225,1888,1912,-0.01,-0.02,-0.280000001,0,0,0,179.6600037,-0.920000017
12.98,0,0,0,0,481,2238,1888,1919,0.029999999,-0.100000002,-0.050000001,0,0,0,179.6600037,-0.920000017
12.99,0,0,0,0,481,2229,1887,1920,0,-0.039999999,0.349999994,0,0,0,179.6600037,-0.920000017
13,0,0,0,0,481,2229,1888,1918,-0.07,0.140000001,0.029999999,0,0,0,179.6600037,-0.920000017
13.01,0,0,0,0,482,2237,1888,1919,0.01,-0.02,-0.340000004,0,0,0,179.6600037,-0.920000017
13.02,0,0,0,0,481,2229,1888,1925,0.059999999,-0.100000002,-0.029999999,0,0,0,179.6600037,-0.920000017
13.03,0,0,0,0,481,2234,1888,1914,0,-0.01,0.330000013,0,0,0,179.6600037,-0.920000017
13.04,0,0,0,0,482,2224,1888,1918,-0.039999999,0.150000006,0,0,0,0,179.6600037,-0.920000017
13.05,0,0,0,0,482,2224,1888,1911,0,-0.029999999,-0.330000013,0,0,0,179.6600037,-0.920000017
13.06,0,0,0,0,481,2233,1887,1911,0.029999999,-0.079999998,0.02,0,0,0,179.6600037,-0.920000017
13.07,0,0,0,0,482,2222,1888,1919,-0.01,-0.01,0.340000004,0,0,0,179.6600037,-0.920000017
13.08,0,0,0,0,482,2237,1888,1915,-0.07,0.100000002,-0.059999999,0,0,0,179.6600037,-0.920000017
13.09,0,0,0,0,482,2225,1888,1925,0.01,-0.039999999,-0.319999993,0,0,0,179.6600037,-0.920000017
13.1,0,0,0,0,482,2226,1888,1916,0.02,-0.100000002,0.059999999,0,0,0,179.6600037,-0.920000017
13.11,0,0,0,0,482,2236,1888,1927,-0.059999999,0.029999999,0.270000011,0,0,0,179.6600037,-0.920000017
13.12,0,0,0,0,481,2225,1888,1927,-0.059999999,0.109999999,-0.119999997,0,0,0,179.6600037,-0.920000017
13.13,0,0,0,0,482,2228,1888,1909,0,-0.050000001,-0.310000002,0,0,0,179.6600037,-0.920000017
13.14,0,0,0,0,482,2221,1888,1920,0.050000001,-0.059999999,0.100000002,0,0,0,179.6600037,-0.920000017
13.15,0,0,0,0,482,2222,1888,1908,-0.039999999,0.059999999,0.289999992,0,0,0,179.6600037,-0.920000017
13.16,0,0,0,0,481,2227,1888,1917,-0.01,0.100000002,-0.129999995,0,0,0,179.6600037,-0.920000017
13.17,0,0,0,0,482,2221,1888,1918,0.059999999,-0.090000004,-0.230000004,0,0,0,179.6600037,-0.920000017
13.18,0,0,0,0,482,2229,1888,1913,0.079999998,-0.119999997,0.180000007,0,0,0,179.6600037,-0.920000017
13.19,0,0,0,0,482,2224,1888,1926,-0.01,0.059999999,0.319999993,0,0,0,179.6600037,-0.920000017
13.2,0,0,0,0,482,2231,1888,1913,-0.02,0.059999999,-0.209999993,0,0,0,179.6600037,-0.920000017
13.21,0,0,0,0,482,2232,1888,1922,0.029999999,-0.100000002,-0.239999995,0,0,0,179.6600037,-0.920000017
13.22,0,0,0,0,482,2233,1888,1917,0.029999999,-0.100000002,0.200000003,0,0,0,179.6600037,-0.920000017
13.23,0,0,0,0,482,2227,1888,1905,-0.059999999,0.090000004,0.239999995,0,0,0,179.6600037,-0.920000017
13.24,0,0,0,0,482,2226,1888,1912,-0.039999999,0.050000001,-0.270000011,0,0,0,179.6600037,-0.920000017
13.25,0,0,0,0,482,2226,1887,1906,0.029999999,-0.090000004,-0.219999999,0,0,0,179.6600037,-0.920000017
13.26,0,0,0,0,482,2226,1888,1912,0.01,-0.059999999,0.25,0,0,0,179.6600037,-0.920000017
13.27,0,0,0,0,482,2230,1887,1914,-0.029999999,0.129999995,0.189999998,0,0,0,179.6600037,-0.920000017
13.28,0,0,0,0,482,2230,1888,1913,-0.01,0,-0.280000001,0,0,0,179.6600037,-0.920000017
13.29,0,0,0,0,482,2237,1888,1919,0.039999999,-0.079999998,-0.109999999,0,0,0,179.6600037,-0.920000017
13.3,0,0,0,0,482,2231,1888,1918,-0.01,-0.059999999,0.300000012,0,0,0,179.6600037,-0.920000017
13.31,0,0,0,0,482,2231,1888,1917,-0.07,0.119999997,0.119999997,0,0,0,179.6600037,-0.920000017
13.32,0,0,0,0,482,2238,1888,1917,0.01,0.01,-0.289999992,0,0,0,179.6600037,-0.920000017
13.33,0,0,0,0,482,2224,1888,1917,0.059999999,-0.090000004,-0.090000004,0,0,0,179.6600037,-0.920000017
13.34,0,0,0,0,482,2233,1887,1912,0,-0.039999999,0.270000011,0,0,0,179.6600037,-0.910000026
13.35,0,0,0,0,482,2223,1887,1917,-0.050000001,0.129999995,0.029999999,0,0,0,179.6600037,-0.920000017
13.36,0,0,0,0,482,2222,1888,1912,0.050000001,-0.02,-0.349999994,0,0,0,179.6600037,-0.920000017
13.37,0,0,0,0,482,2232,1888,1912,0.050000001,-0.119999997,-0.059999999,0,0,0,179.6600037,-0.910000026
13.38,0,0,0,0,482,2227,1888,1926,0,-0.090000004,0.360000014,0,0,0,179.6600037,-0.910000026
13.39,0,0,0,0,482,2239,1888,1917,-0.059999999,0.079999998,0.01,0,0,0,179.6600037,-0.920000017
13.4,0,0,0,0,482,2227,1888,1925,0,-0.090000004,-0.349999994,0,0,0,179.6600037,-0.920000017
13.41,0,0,0,0,482,2226,1888,1915,0.01,-0.109999999,0.02,0,0,0,179.6600037,-0.920000017
13.42,0,0,0,0,482,2234,1888,1915,-0.039999999,0.01,0.330000013,0,0,0,179.6600037,-0.920000017
13.43,0,0,0,0,482,2220,1888,1921,-0.07,0.159999996,-0.02,0,0,0,179.6600037,-0.920000017
13.44,0,0,0,0,482,2226,1888,1910,0.02,-0.01,-0.319999993,0,0,0,179.6600037,-0.920000017
13.45,0,0,0,0,482,2220,1888,1921,0.029999999,-0.050000001,0.079999998,0,0,0,179.6600037,-0.920000017
13.46,0,0,0,0,482,2223,1888,1909,-0.050000001,0.090000004,0.319999993,0,0,0,179.6600037,-0.920000017
13.47,0,0,0,0,482,2229,1888,1918,-0.059999999,0.119999997,-0.150000006,0,0,0,179.6600037,-0.920000017
13.48,0,0,0,0,482,2227,1888,1924,0.039999999,-0.07,-0.280000001,0,0,0,179.6600037,-0.920000017
13.49,0,0,0,0,482,2231,1888,1912,0.07,-0.109999999,0.119999997,0,0,0,179.6600037,-0.920000017
13.5,0,0,0,0,482,2225,1888,1926,0,0.029999999,0.270000011,0,0,0,179.6600037,-0.920000017
13.51,0,0,0,0,482,2228,1888,1911,0,0.039999999,-0.209999993,0,0,0,179.6600037,-0.920000017
13.52,0,0,0,0,482,2231,1888,1920,0.059999999,-0.100000002,-0.25,0,0,0,179.6600037,-0.920000017
13.53,0,0,0,0,482,2226,1888,1913,0.029999999,-0.100000002,0.200000003,0,0,0,179.6600037,-0.920000017
13.54,0,0,0,0,482,2227,1888,1907,-0.02,0.07,0.259999991,0,0,0,179.6600037,-0.920000017
13.55,0,0,0,0,482,2228,1888,1911,-0.029999999,0.079999998,-0.25,0,0,0,179.6600037,-0.920000017
13.56,0,0,0,0,482,2227,1888,1908,0.039999999,-0.059999999,-0.219999999,0,0,0,179.6600037,-0.920000017
13.57,0,0,0,0,482,2226,1888,1913,0,-0.029999999,0.270000011,0,0,0,179.6600037,-0.920000017
13.58,0,0,0,0,482,2235,1888,1918,-0.07,0.140000001,0.200000003,0,0,0,179.6600037,-0.920000017
13.59,0,0,0,0,482,2229,1888,1913,-0.02,0.050000001,-0.280000001,0,0,0,179.6600037,-0.920000017
13.6,0,0,0,0,482,2237,1888,1917,0.059999999,-0.079999998,-0.150000006,0,0,0,179.6600037,-0.920000017
13.61,0,0,0,0,482,2229,1888,1919,0.050000001,-0.059999999,0.319999993,0,0,0,179.6600037,-0.920000017
13.62,0,0,0,0,482,2230,1888,1919,-0.02,0.079999998,0.189999998,0,0,0,179.6600037,-0.920000017
13.63,0,0,0,0,482,2234,1887,1912,0.01,0,-0.25,0,0,0,179.6600037,-0.920000017
13.64,0,0,0,0,482,2224,1888,1915,0.07,-0.140000001,-0.129999995,0,0,0,179.6600037,-0.920000017
13.65,0,0,0,0,482,2233,1887,1911,0.039999999,-0.059999999,0.310000002,0,0,0,179.6600037,-0.920000017
13.66,0,0,0,0,482,2224,1887,1915,-0.050000001,0.100000002,0.109999999,0,0,0,179.6600037,-0.920000017
13.67,0,0,0,0,482,2223,1888,1911,-0.01,0,-0.300000012,0,0,0,179.6600037,-0.920000017
13.68,0,0,0,0,482,2237,1888,1919,0.039999999,-0.129999995,-0.109999999,0,0,0,179.6600037,-0.920000017
13.69,0,0,0,0,482,2227,1888,1926,-0.02,-0.029999999,0.289999992,0,0,0,179.6600037,-0.920000017
13.7,0,0,0,0,482,2239,1887,1917,-0.079999998,0.129999995,0.029999999,0,0,0,179.6600037,-0.920000017
13.71,0,0,0,0,482,2228,1888,1925,0,0,-0.349999994,0,0,0,179.6600037,-0.920000017
13.72,0,0,0,0,482,2226,1888,1915,0.039999999,-0.119999997,-0.029999999,0,0,0,179.6600037,-0.920000017
13.73,0,0,0,0,482,2230,1888,1908,0,0.029999999,0.360000014,0,0,0,179.6600037,-0.920000017
13.74,0,0,0,0,482,2219,1888,1920,-0.059999999,0.140000001,0.01,0,0,0,179.6600037,-0.920000017
13.75,0,0,0,0,482,2226,1888,1909,0.029999999,-0.02,-0.289999992,0,0,0,179.6600037,-0.920000017
13.76,0,0,0,0,482,2219,1888,1921,0.029999999,-0.109999999,0.029999999,0,0,0,179.6600037,-0.920000017
13.77,0,0,0,0,482,2222,1888,1908,-0.01,0.01,0.349999994,0,0,0,179.6600037,-0.920000017
13.78,0,0,0,0,482,2233,1888,1914,-0.079999998,0.100000002,-0.100000002,0,0,0,179.6600037,-0.920000017
13.79,0,0,0,0,482,2227,1888,1924,0,-0.059999999,-0.340000004,0,0,0,179.6600037,-0.920000017
13.8,0,0,0,0,482,2225,1888,1924,-0.050000001,0.039999999,0.310000002,0,0,0,179.6600037,-0.920000017
13.81,0,0,0,0,482,2225,1888,1924,-0.059999999,0.109999999,-0.189999998,0,0,0,179.6600037,-0.920000017
13.82,0,0,0,0,482,2229,1888,1912,0.029999999,-0.079999998,-0.280000001,0,0,0,179.6600037,-0.920000017
13.83,0,0,0,0,482,2225,1888,1920,0.039999999,-0.090000004,0.159999996,0,0,0,179.6600037,-0.920000017
13.84,0,0,0,0,481,2225,1888,1913,-0.02,0.050000001,0.310000002,0,0,0,179.6600037,-0.920000017
13.85,0,0,0,0,482,2226,1888,1907,-0.01,0.109999999,-0.140000001,0,0,0,179.6600037,-0.920000017
13.86,0,0,0,0,482,2227,1888,1912,-0.01,0.109999999,-0.140000001,0,0,0,179.6600037,-0.920000017
13.87,0,0,0,0,481,2228,1888,1908,0.039999999,-0.059999999,0.189999998,0,0,0,179.6600037,-0.920000017
13.88,0,0,0,0,482,2232,1888,1915,-0.07,0.050000001,0.280000001,0,0,0,179.6600037,-0.920000017
13.89,0,0,0,0,482,2234,1888,1919,-0.02,0.079999998,-0.239999995,0,0,0,179.6600037,-0.920000017
13.9,0,0,0,0,482,2231,1888,1912,0.050000001,-0.100000002,-0.25,0,0,0,179.6600037,-0.920000017
13.91,0,0,0,0,481,2235,1888,1918,0,-0.079999998,0.209999993,0,0,0,179.6600037,-0.920000017
13.92,0,0,0,0,482,2231,1888,1915,-0.090000004,0.100000002,0.170000002,0,0,0,179.6600037,-0.920000017
13.93,0,0,0,0,482,2225,1888,1919,-0.029999999,0.07,-0.259999991,0,0,0,179.6600037,-0.920000017
13.94,0,0,0,0,482,2231,1888,1914,0.039999999,-0.100000002,-0.140000001,0,0,0,179.6600037,-0.920000017
13.95,0,0,0,0,483,2226,1888,1913,0.01,-0.029999999,0.349999994,0,0,0,179.6600037,-0.920000017
13.96,0,0,0,0,483,2233,1888,1912,0.01,-0.029999999,0.349999994,0,0,0,179.6600037,-0.920000017
13.97,0,0,0,0,483,2226,1888,1914,0.01,0.029999999,-0.270000011,0,0,0,179.6600037,-0.920000017
13.98,0,0,0,0,483,2229,1888,1917,0.090000004,-0.109999999,-0.129999995,0,0,0,179.6600037,-0.920000017
13.99,0,0,0,0,483,2238,1888,1918,0.029999999,-0.079999998,0.300000012,0,0,0,179.6600037,-0.920000017
14,0,0,0,0,483,2227,1888,1924,-0.039999999,0.090000004,0.079999998,0,0,0,179.6600037,-0.920000017
14.01,0,0,0,0,483,2238,1888,1918,0,-0.02,-0.340000004,0,0,0,179.6600037,-0.920000017
14.02,0,0,0,0,483,2228,1887,1926,0.029999999,-0.140000001,-0.119999997,0,0,0,179.6600037,-0.920000017
14.03,0,0,0,0,483,2223,1888,1917,-0.01,-0.029999999,0.349999994,0,0,0,179.6600037,-0.920000017
14.04,0,0,0,0,483,2235,1888,1911,-0.090000004,0.119999997,0.059999999,0,0,0,179.6600037,-0.920000017
14.05,0,0,0,0,483,2222,1888,1919,0,-0.01,-0.310000002,0,0,0,179.6600037,-0.920000017
14.06,0,0,0,0,483,2232,1888,1911,0,-0.01,-0.310000002,0,0,0,179.6600037,-0.920000017
14.07,0,0,0,0,483,2222,1888,1919,0,0,0.379999995,0,0,0,179.6600037,-0.920000017
14.08,0,0,0,0,483,2227,1888,1915,-0.059999999,0.140000001,-0.01,0,0,0,179.6600037,-0.920000017
14.09,0,0,0,0,483,2236,1888,1916,0.039999999,-0.050000001,-0.319999993,0,0,0,179.6600037,-0.920000017
14.1,0,0,0,0,483,2225,1888,1927,0.050000001,-0.100000002,-0.02,0,0,0,179.6600037,-0.920000017
14.11,0,0,0,0,483,2234,1888,1917,-0.029999999,0,0.330000013,0,0,0,179.6600037,-0.920000017
14.12,0,0,0,0,483,2226,1888,1926,-0.029999999,0.109999999,-0.07,0,0,0,179.6600037,-0.920000017
14.13,0,0,0,0,483,2221,1888,1913,0.050000001,-0.07,-0.340000004,0,0,0,179.6600037,-0.920000017
14.14,0,0,0,0,483,2227,1888,1905,0.050000001,-0.07,-0.340000004,0,0,0,179.6600037,-0.920000017
14.15,0,0,0,0,483,2222,1888,1916,-0.02,0.029999999,0.289999992,0,0,0,179.6600037,-0.920000017
14.16,0,0,0,0,483,2226,1888,1905,-0.02,0.029999999,0.289999992,0,0,0,179.6600037,-0.920000017
14.17,0,0,0,0,483,2222,1888,1916,0.039999999,-0.090000004,-0.330000013,0,0,0,179.6600037,-0.920000017
14.18,0,0,0,0,483,2229,1888,1911,0.02,-0.119999997,0.100000002,0,0,0,179.6600037,-0.920000017
14.19,0,0,0,0,483,2232,1888,1921,-0.02,0.059999999,0.280000001,0,0,0,179.6600037,-0.920000017
14.2,0,0,0,0,483,2234,1888,1918,0,0.100000002,-0.159999996,0,0,0,179.6600037,-0.920000017
14.21,0,0,0,0,483,2232,1888,1911,0.029999999,-0.100000002,-0.209999993,0,0,0,179.6600037,-0.920000017
14.22,0,0,0,0,483,2237,1888,1917,0.02,-0.07,0.230000004,0,0,0,179.6600037,-0.920000017
14.23,0,0,0,0,483,2233,1888,1914,-0.07,0.119999997,0.310000002,0,0,0,179.6600037,-0.920000017
14.24,0,0,0,0,483,2224,1888,1911,-0.02,0.07,-0.189999998,0,0,0,179.6600037,-0.920000017
14.25,0,0,0,0,483,2233,1887,1912,0.01,-0.100000002,-0.170000002,0,0,0,179.6600037,-0.920000017
14.26,0,0,0,0,483,2221,1888,1920,0.01,-0.100000002,-0.170000002,0,0,0,179.6600037,-0.920000017
14.27,0,0,0,0,483,2233,1888,1911,-0.050000001,0.100000002,0.189999998,0,0,0,179.6600037,-0.920000017
14.28,0,0,0,0,483,2221,1888,1927,-0.050000001,0.100000002,0.189999998,0,0,0,179.6600037,-0.920000017
14.29,0,0,0,0,483,2226,1888,1916,0.050000001,-0.119999997,-0.180000007,0,0,0,179.6600037,-0.920000017
14.3,0,0,0,0,483,2231,1888,1914,0.01,-0.090000004,0.209999993,0,0,0,179.6600037,-0.920000017
14.31,0,0,0,0,483,2225,1888,1923,-0.050000001,0.100000002,0.07,0,0,0,179.6600037,-0.920000017
14.32,0,0,0,0,483,2231,1888,1910,-0.050000001,0.100000002,0.07,0,0,0,179.6600037,-0.920000017
14.33,0,0,0,0,483,2232,1888,1912,0.07,-0.090000004,0,0,0,0,179.6499939,-0.920000017
14.34,0,0,0,0,483,2230,1888,1906,0,0.01,0.340000004,0,0,0,179.6499939,-0.920000017
14.35,0,0,0,0,483,2225,1888,1916,-0.029999999,0.119999997,0.029999999,0,0,0,179.6499939,-0.920000017
14.36,0,0,0,0,483,2233,1887,1914,-0.029999999,0.119999997,0.029999999,0,0,0,179.6499939,-0.920000017
14.37,0,0,0,0,483,2225,1888,1920,0.029999999,-0.059999999,0.109999999,0,0,0,179.6499939,-0.920000017
14.38,0,0,0,0,483,2240,1888,1918,0.029999999,-0.059999999,0.109999999,0,0,0,179.6499939,-0.920000017
14.39,0,0,0,0,483,2238,1888,1926,-0.059999999,0.109999999,-0.119999997,0,0,0,179.6600037,-0.920000017
14.4,0,0,0,0,483,2226,1888,1927,0,-0.079999998,-0.259999991,0,0,0,179.6600037,-0.920000017
